id_marca,nombre_marca,numero_registro,estado_registro
364,2014 A CUVEE SYRAH SANTA BARBARA COUNTY,LBD.0132871,ACTIVE
365,2015,LBD.0233365,ACTIVE
366,2015 CABERNET FRANC SIGNATURE,LBD.0163635,ACTIVE
367,2015 PINOT NOIR - AMERICAN WINE,LBD.0127759,ACTIVE
368,2015 SYRAH SIGNATURE VIKING VINEYARD,LBD.0163634,ACTIVE
369,2016 PALI VINEYARD ESTATE RESERVE PINOT NOIR,LBD.0171059,ACTIVE
370,2016 SPARKLING WINE BLANC DE NOIR UMPQUA VALLEY,LBD.0174988,ACTIVE
371,2017 CABERNET SYRAH SIGNATURE,LBD.0163632,ACTIVE
372,2018 CABERNET SAUVIGNON NAPA VALLEY,LBD.0185934,ACTIVE
373,2018 DIME RED WINE BLEND SANTA BARBARA COUNTY-,LBD.0206975,ACTIVE
374,2018 FAIREST CREATURE PERIHELIOS CABERNET SAUVIGNON NAPA VALLEY 0726,LBD.0190092,ACTIVE
375,2018 FAIREST CREATURE POLYSPLINE CABERNET SAUVIGNON NAPA VALLEY 0100,LBD.0190091,ACTIVE
376,2018 FAIREST CREATURE SINE FINE CABERNET SAUVIGNON NAPA VALLEY 0028,LBD.0190093,ACTIVE
377,2018 FAIREST CREATURE TRINICEROS CABERNET SAUVIGNON NAPA VALLEY 0029,LBD.0190094,ACTIVE
378,2018 MONTICELLO CABERNET,LBD.0184696,ACTIVE
379,2018 RANSOM THE ARCHIVE EOLA-AMITY HILLS PINOT NOIR 0647,LBD.0204578,ACTIVE
380,2018 WINDY FLATS CABERNET SAUVIGNON,LBD.0175564,ACTIVE
381,2019 ANNA'S WHITE,LBD.0169947,ACTIVE
382,2019 BRIARSTONE MERLOT,LBD.0175171,ACTIVE
383,2019 MIRABAI PINOT NOIR,LBD.0182709,ACTIVE
384,2019 RANSOM RED WINE,LBD.0174977,ACTIVE
385,2019 STAGSVIEW CABERNET SAUVIGNON,LBD.0175172,ACTIVE
386,2019 TWENTY-THREE TWENTY,LBD.0186699,ACTIVE
387,2020 BIEN NACIDO VINEYARD SYRAH,LBD.0184698,ACTIVE
388,2020 CHASE VIOGNIER SONOMA VALLEY,LBD.0203103,ACTIVE
389,2020 CHERRIES & RAINBOWS - WHITE,LBD.0206982,ACTIVE
390,2020 CHOP SHOP- CABERNET SAUVIGNON,LBD.0206973,ACTIVE
391,2020 FOLLY OF THE BEAST - PINOT NOIR- CENTRAL COAST,LBD.0206984,ACTIVE
392,2020 FREEDOM HILL VINEYARD PINOT BLANC,LBD.0182710,ACTIVE
393,2020 GRENACHE ELEVEN CONFESSIONS VINEYARD,LBD.0210845,ACTIVE
394,2020 LIFEVINE OREGON PINOT NOIR,LBD.0179118,ACTIVE
395,2020 MICHAEL DAVID WINERY (MDW) SPARKLING WINE,LBD.0207277,ACTIVE
396,2020 MISFITS & MAVENS TEROLDEGO,LBD.0204838,ACTIVE
397,2020 PACIFICANA - CHARDONNAY - CALIFORNIA,LBD.0206976,ACTIVE
398,2020 PATO VINEYARD HERITAGE,LBD.0184695,ACTIVE
399,2020 STAGSVIEW CHARDONNAY,LBD.0175170,ACTIVE
400,2020 SYRAH ELEVEN CONFESSIONS VINEYARD,LBD.0210844,ACTIVE
401,2020 TELDESCHI RANCH ZINFANDEL,LBD.0184697,ACTIVE
402,2021 - CHOP SHOP - CABERNET SAUVIGNON - CALIFORNIA,LBD.0206974,ACTIVE
403,2021 6TH SENSE SYRAH,LBD.0215714,ACTIVE
404,2021 ARBORUM PROPRIETARY WHITE,LBD.0208449,ACTIVE
405,2021 CHASE CELLARS HAYNE VINEYARD HERITAGE VINE RESERVE ZINFANDEL ST HELENA NAPA VALLEY,LBD.0203113,ACTIVE
406,2021 CHASE CELLARS HAYNE VINEYARD HERITAGE VINE ZINFANDEL ST HELENA NAPA VALLEY,LBD.0203111,ACTIVE
407,2021 CHASE CELLARS ROSSI RANCH HERITAGE VINE ZINFANDEL SONOMA VALLEY CONOMA COUNTY,LBD.0203112,ACTIVE
408,2021 CHERRIES & RAINBOWS RED BLEND VIN DE FRANCE,LBD.0206983,ACTIVE
409,2021 CLASSIC CHASE,LBD.0221984,ACTIVE
410,2021 DISTENTA III WHITE,LBD.0210846,ACTIVE
411,2021 EARTHQUAKE CABERNET SAUVIGNON,LBD.0214510,ACTIVE
412,2021 EARTHQUAKE ZINFANDEL,LBD.0214511,ACTIVE
413,2021 FREAKSHOW CABERNET SAUVIGNON,LBD.0212832,ACTIVE
414,2021 FREAKSHOW CABERNET SAUVIGNON CANS - 200ML,LBD.0216398,ACTIVE
415,2021 FREAKSHOW ZINFANDEL 750 ML,LBD.0207269,ACTIVE
416,2021 GOWC LA CHOUETTE WILLAMETTE VALLEY PINOT NOIR 0758,LBD.0204579,ACTIVE
417,2021 HOOPA - SPARKLING JOHANNITER - IGT VENETO,LBD.0207944,ACTIVE
418,2021 INKBLOT TANNAT 750 ML,LBD.0207270,ACTIVE
419,2021 MDW CABERNET SAUVIGNON,LBD.0206401,ACTIVE
420,2021 MICHAEL DAVID WINERY (MDW) CARMENERE 750 ML,LBD.0207275,ACTIVE
421,2021 MICHAEL DAVID WINERY (MDW) MERLOT 750 ML,LBD.0207276,ACTIVE
422,2021 MICHAEL DAVID WINERY (MDW) RESERVE SYRAH 750 ML,LBD.0207273,ACTIVE
423,2021 MICHAEL DAVID WINERY CABERNET SAUVIGNON RESERVE,LBD.0212633,ACTIVE
424,2021 MICHAEL DAVID WINERY ZINFANDEL RESERVE,LBD.0212634,ACTIVE
425,2021 PETITE PETIT,LBD.0214852,ACTIVE
426,2021 PETITE PETIT 750 ML,LBD.0207278,ACTIVE
427,2021 PINOT NOIR- ESTATE,LBD.0225608,ACTIVE
428,2021 ROSE MIRAMONTE WINERY,LBD.0197824,ACTIVE
429,2021 SUMMER WATER - ROSE WINE - CENTRAL COAST -,LBD.0206977,ACTIVE
430,2021 SUMMER WATER - ROSE WINE - CENTRAL COAST -,LBD.0206981,ACTIVE
431,"2022 ""BRING IT"" AMERICAN RED WINE",LBD.0233864,ACTIVE
432,2022 ACUMEN PEAK CABERNET FRANC,LBD.0224666,ACTIVE
433,2022 ACUMEN PEAK CABERNET SAUVIGNON,LBD.0224665,ACTIVE
434,2022 ACUMEN PEAK EDCORA VINEYARD CABERNET SAUVIGNON,LBD.0224667,ACTIVE
435,2022 BERINGER KNIGHTS VALLEY NEWMAN RANCH SINGLE VINEYARD CABERNET SAUVIGNON,LBD.0219926,ACTIVE
436,2022 CHEV PINOT NOIR OREGON,LBD.0230745,ACTIVE
437,2022 CHILLABLE AMERICAN RED WINE,LBD.0233863,ACTIVE
438,2022 COEUR BLANC PINOT NOIR DUNDEE HILLS,LBD.0219553,ACTIVE
439,2022 DISTENTA IV GRENACHE,LBD.0216570,ACTIVE
440,2022 DISTENTA IV SYRAH,LBD.0216571,ACTIVE
441,2022 FREAKSHOW CHARDONNAY 187 ML,LBD.0207268,ACTIVE
442,2022 INKBLOT CABERNET FRANC,LBD.0216399,ACTIVE
443,2022 LAETITIA PINOT NOIR BLOCK Y CLONE 115 SAN LUIS OBISPO COUNTY,LBD.0230737,ACTIVE
444,2022 LES HAUTS DE LAGARDE - ROSE WINE - AOC BORDEAUX,LBD.0207932,ACTIVE
445,2022 MICHAEL DAVID MERLOT,LBD.0216400,ACTIVE
446,2022 MICHAEL DAVID WINERY (MDW) CHARDONNAY 750 ML,LBD.0207274,ACTIVE
447,2022 MICHAEL DAVID WINERY (MDW) SAUVIGNON BLANC 750 ML,LBD.0207271,ACTIVE
448,2022 MICHAEL DAVID WINERY (MDW) SYMPHONY,LBD.0207272,ACTIVE
449,2022 MICHAEL DAVID WINERY ROSE,LBD.0199156,ACTIVE
450,2022 MICHAEL DAVID ZINFANDEL,LBD.0211928,ACTIVE
451,2022 MISFITS & MAVENS CABERNET SAUVIGNON,LBD.0214593,ACTIVE
452,2022 QUILCEDA CREEK CABERNET SAUVIGNON COLUMBIA VALLEY,LBD.0222419,ACTIVE
453,2022 RHYS,LBD.0232151,ACTIVE
454,2022 SUMMER WATER ROSE - CENTRAL COAST CA,LBD.0206980,ACTIVE
455,2022 THE FLOOD AMERICAN WHITE WINE,LBD.0233862,ACTIVE
456,2023,LBD.0233362,ACTIVE
457,2023 BERINGER PINOT NOIR CARNEROS,LBD.0219925,ACTIVE
458,2023 BERINGER SAUVIGNON BLANC NAPA VALLEY,LBD.0219924,ACTIVE
459,2023 FOSSIL & FAWN PIQUETTE WILLAMETTE VALLEY SPARKLING WINE,LBD.0215981,ACTIVE
460,2023 FREAKSHOW CHARDONNAY,LBD.0216403,ACTIVE
461,2023 MICHAEL DAVID CHARDONNAY,LBD.0216401,ACTIVE
462,2023 MICHAEL DAVID SAUVIGNON BLANC,LBD.0216092,ACTIVE
463,2023 MISFITS & MAVENS CARIGNANE,LBD.0213915,ACTIVE
464,2023 MISFITS & MAVENS PINOT NOIR,LBD.0216402,ACTIVE
465,2023 MISFITS & MAVENS SAUVIGNON BLANC,LBD.0214594,ACTIVE
466,"2023 SEVEN HILLS WINERY, QUINTESSENCE VINEYARD, CABERNET SAUVIGNON, RED MOUNTAIN",LBD.0230692,ACTIVE
467,"2023 SEVEN HILLS WINERY, SEVEN HILLS FOUNDING VINEYARD, MERLOT, WALLA WALLA VALLEY",LBD.0230691,ACTIVE
468,2024 ORGANIC PICPOUL BLANC,LBD.0227671,ACTIVE
469,20TH ANNIVERSARY CUVEE,LBD.0219713,ACTIVE
470,21 SEEDS CUCUMBER JALAPENO,LBD.0193083,ACTIVE
471,21 SEEDS GRAPEFRUIT HIBISCUS,LBD.0193084,ACTIVE
472,21 SEEDS VALENCIA ORANGE,LBD.0193085,ACTIVE
473,21ST AMENDMENT BREWERY 25TH ANNIVERSARY IPA,LBD.0221591,ACTIVE
474,21ST AMENDMENT BREWERY BREW FREE! OR DIE BLOOD ORANGE IPA,LBD.0221592,ACTIVE
475,21ST AMENDMENT BREWERY BREW FREE! OR DIE HAZY IPA,LBD.0186096,ACTIVE
476,21ST AMENDMENT BREWERY BREW FREE! OR DIE IPA,LBD.0172231,ACTIVE
477,21ST AMENDMENT BREWERY HELL OR HIGH TWILIGHT,LBD.0221594,ACTIVE
478,21ST AMENDMENT BREWERY HELL OR HIGH WATERMELON,LBD.0221593,ACTIVE
479,21ST AMENDMENT BREWERY PUMPKIN HAZE IPA,LBD.0221595,ACTIVE
480,21ST AMENDMENT BREWERY TALL HAT IMPERIAL IPA,LBD.0221596,ACTIVE
481,22 PIRATES RED WINE CENTRAL COAST,LBD.0140281,ACTIVE
482,23 JAJAJA WINE,LBD.0211602,ACTIVE
483,24 SIDURI PINOT NOIR SANTA LUCIA HIGHLANDS,LBD.0229901,ACTIVE
484,250,LBD.0238175,ACTIVE
485,25TH ANNIVERSARY PINOT NOIR,LBD.0235101,ACTIVE
486,2CANOS BLACKBERRY & MINT,LBD.0214159,ACTIVE
487,2CANOS PEACH & APRICOT,LBD.0213463,ACTIVE
488,2CANOS STRAWBERRY & COCONUT,LBD.0214160,ACTIVE
489,2ND AMENDMENT CABERNET SAUVIGNON,LBD.0226779,ACTIVE
490,2ND PEZ SAINT-ESTEPHE RED WINE,LBD.0184377,ACTIVE
491,2ND RULE,LBD.0220425,ACTIVE
492,2XO AMERICAN OAK,LBD.0206007,ACTIVE
493,2XO FRENCH OAK,LBD.0217748,ACTIVE
494,2XO Gem of Kentucky,LBD.0209260,ACTIVE
495,2XO KIAWAH BLEND,LBD.0211318,ACTIVE
496,2XO RAPPER'S DELIGHT THE HIP-HOP BLEND,LBD.0236165,ACTIVE
497,2XO THE SNEAKERHEAD BLEND,LBD.0214525,ACTIVE
498,2XO VINYL BLEND,LBD.0222495,ACTIVE
499,2XO WHITE OAK RYE,LBD.0236315,ACTIVE
500,3 AMIGOS ANEJO,LBD.0113806,ACTIVE
501,3 AMIGOS BLANCO,LBD.0113807,ACTIVE
502,3 AMIGOS FAMILY RESERVE,LBD.0129906,ACTIVE
503,3 AMIGOS ORGANIC BLANCO,LBD.0113809,ACTIVE
504,3 AMIGOS RAMONA'S RESERVE,LBD.0118320,ACTIVE
505,3 AMIGOS REPOSADO,LBD.0113810,ACTIVE
506,3 GALETTES,LBD.0235846,ACTIVE
507,3 GIRL CABERNET SAUVIGNON THE INFLUENCER LODI,LBD.0167417,ACTIVE
508,3 GIRLS CHARDONNAY THE MEDIATOR LODI,LBD.0167418,ACTIVE
509,3 GIRLS SAUVIGNON BLANC THE INSTIGATOR LODI,LBD.0167419,ACTIVE
510,3/THIRDS,LBD.0233187,ACTIVE
511,30 YEARS OLD TAWNY,LBD.0138976,ACTIVE
512,3015,LBD.0161877,ACTIVE
513,33 PARK CABERNET SAUVIGNON,LBD.0222328,ACTIVE
514,333,LBD.0230688,ACTIVE
515,36&OAK CLASSIC MARGARITA,LBD.0219062,ACTIVE
516,36&OAK TEQUILA PALOMA,LBD.0219063,ACTIVE
517,36&OAK VODKA CRANBERRY,LBD.0219064,ACTIVE
518,36&OAK VODKA LEMONADE,LBD.0219065,ACTIVE
519,360 BING CHERRY FALVORED VODKA,LBD.0079738,ACTIVE
520,360 BLUE RASPBERRY VODKA,LBD.0178411,ACTIVE
521,360 DOUBLE CHOCOLATE FLAVORED VODKA,LBD.0074425,ACTIVE
522,360 GEORGIA PEACH FLAVORED VODKA,LBD.0079740,ACTIVE
523,360 GRAPE FLAVORED VODKA,LBD.0078492,ACTIVE
524,360 HUCKLEBERRY FLAVORED VODKA,LBD.0093339,ACTIVE
525,360 LIME FLAVORED VODKA,LBD.0143805,ACTIVE
526,360 MADAGASCAR VANILLA FLAVORED VODKA,LBD.0078490,ACTIVE
527,360 MANDARIN ORANGE FLAVORED VODKA,LBD.0078491,ACTIVE
528,360 MANGO FLAVORED VODKA,LBD.0136995,ACTIVE
529,360 RED RASPBERRY FLAVORED VODKA,LBD.0089275,ACTIVE
530,360 SORRENTO LEMON FLAVORED VODKA,LBD.0079735,ACTIVE
531,360 VODKA,LBD.0236086,ACTIVE
532,360 VODKA PINEAPPLE,LBD.0151584,ACTIVE
533,360° LOIRE SAUVIGNON BLANC,LBD.0194247,ACTIVE
534,4 CELLARS CABERNET SAUVIGNON,LBD.0141649,ACTIVE
535,4 COPAS ORGANIC OVERPROOF TEQUILA ANEJO 110,LBD.0199803,ACTIVE
536,4 COPAS ORGANIC OVERPROOF TEQUILA BLANCO 110,LBD.0199804,ACTIVE
537,4 COPAS ORGANIC OVERPROOF TEQUILA REPOSADO 110,LBD.0199807,ACTIVE
538,4 COPAS TEQUILA ANEJO,LBD.0197018,ACTIVE
539,4 COPAS TEQUILA BLANCO,LBD.0197016,ACTIVE
540,4 COPAS TEQUILA REPOSADO,LBD.0197017,ACTIVE
541,4 EZ PAYMENTS,LBD.0212337,ACTIVE
542,4 HEARTS BLACK CHERRY MOSCATO,LBD.0186599,ACTIVE
543,4 HEARTS HONEYDEW MELON MOSCATO,LBD.0186600,ACTIVE
544,4 KILOS MOTOR AMÉRICA,LBD.0187723,ACTIVE
545,"4 MONOS VITICULTORES RED WINE, MADRID, VINO DE SIERRA GR10 TINTO",LBD.0184369,ACTIVE
546,4 WINDS CABERNET SAUVIGNON,LBD.0193192,ACTIVE
547,40 THIEVES,LBD.0220273,ACTIVE
548,400 CONEJOS,LBD.0166110,ACTIVE
549,400 CONEJOS ANEJO,LBD.0213935,ACTIVE
550,400 CONEJOS CUISHE,LBD.0193911,ACTIVE
551,400 CONEJOS REPOSADO,LBD.0213936,ACTIVE
552,400 CONEJOS TOBALA,LBD.0193910,ACTIVE
553,40TH & 400TH ANNIVERSARY,LBD.0234042,ACTIVE
554,42 BELOW VODKA,LBD.0038871,ACTIVE
555,44 NORTH - IDAHO POTATO,LBD.0107963,ACTIVE
556,44 NORTH - MOUNTAIN HUCKLEBERRY,LBD.0107910,ACTIVE
557,44 NORTH - RAINIER CHERRY,LBD.0070814,ACTIVE
558,44 NORTH - SUNNYSLOPE NECTARINE,LBD.0107964,ACTIVE
559,44 NORTH HAGERMAN WATERMELON,LBD.0190248,ACTIVE
560,44 NORTH MOUNTAIN HUCKLEBERRY CREAM LIQUEUR,LBD.0170231,ACTIVE
561,45,LBD.0179995,ACTIVE
562,45 47 CABERNET SAUVIGNON,LBD.0226787,ACTIVE
563,45 47 CHARDONNAY,LBD.0226783,ACTIVE
564,45 47 CHARDONNAY,LBD.0226784,ACTIVE
565,45 47 PINOT NOIR,LBD.0226785,ACTIVE
566,45 47 SPARKLING,LBD.0226786,ACTIVE
567,47TH STREET,LBD.0212334,ACTIVE
568,5 MILE ON RIVER TIME ROSE,LBD.0199518,ACTIVE
569,5 SENTIDOS ESPADIN CON MANGO,LBD.0212264,ACTIVE
570,5 SENTIDOS PECHUGA DE BRISKET,LBD.0212263,ACTIVE
571,50 & 50 AVIGNONESI-CAPANNELLE IGT,LBD.0142404,ACTIVE
572,50 +,LBD.0143125,ACTIVE
573,50 ANNIVERSARY,LBD.0234428,ACTIVE
574,50 BRICKS ULTRA LATE HARVEST VIOGNIER,LBD.0191968,ACTIVE
575,50 DEGREE RIESLING RHEINGAU,LBD.0209312,ACTIVE
576,50TH ANNIVERSARY BLANC DE BLANCS,LBD.0227641,ACTIVE
577,57 ROCAS CABERNET SAUVIGNON,LBD.0236027,ACTIVE
578,57 ROCAS CARMENERE,LBD.0236024,ACTIVE
579,5V BARBANERA TOSCANA ROSSO IGP,LBD.0220087,ACTIVE
580,5X30 CABERNET SAUVIGNON,LBD.0233986,ACTIVE
581,617,LBD.0155439,ACTIVE
582,617 AMBER ALE,LBD.0206620,ACTIVE
583,617 SHANDY,LBD.0226492,ACTIVE
584,668 NEIGHBOR OF THE BEAST,LBD.0101201,ACTIVE
585,69 MILES CHARDONNAY,LBD.0194961,ACTIVE
586,6TH ANNIVERSARY DOUBLE IPA,LBD.0140876,ACTIVE
587,7 DEADLY- CABERNET SAUVIGNON,LBD.0163471,ACTIVE
588,7 GRANT ZINFANDEL,LBD.0222195,ACTIVE
589,7 MOONS- DARK RED BLEND,LBD.0197591,ACTIVE
590,7 MOONS- RED BLEND,LBD.0197590,ACTIVE
591,7 VODKA,LBD.0207838,ACTIVE
592,707 2018 ROSE OF PINOT NOIR,LBD.0152268,ACTIVE
593,707 CABERNET SAUVIGNON SONOMA COUNTY,LBD.0186546,ACTIVE
594,707 PINOT NOIR,LBD.0148809,ACTIVE
595,707 SAUVIGNON BLANC,LBD.0152269,ACTIVE
596,707 VIOGNIER SONOMA COUNTY,LBD.0202847,ACTIVE
597,718 VODKA,LBD.0224619,ACTIVE
598,71ST REGIMENT GIN,LBD.0225896,ACTIVE
599,75 MINUTE INDIA PALE ALE,LBD.0088477,ACTIVE
600,75 WINE COMPANY CABERNET SAUVIGNON,LBD.0210898,ACTIVE
601,"75,864 MILES N/A CALIFORNIA",LBD.0153858,ACTIVE
602,7COLORES CABERNET SAUVIGNON,LBD.0225545,ACTIVE
603,7COLORES SAUVIGNON BLANC,LBD.0201487,ACTIVE
604,8 DAYS A WEEK AMERICAN PALE ALE,LBD.0113340,ACTIVE
605,8 OAK ST RED BLEND,LBD.0222902,ACTIVE
606,8 PM WHISKEY,LBD.0149089,ACTIVE
607,80'S VINHO VERDE ROSE,LBD.0189014,ACTIVE
608,80'S VINHO VERDE WHITE,LBD.0189012,ACTIVE
609,8000 GENERATIONS,LBD.0052570,ACTIVE
610,818 ANEJO TEQUILA,LBD.0175979,ACTIVE
611,818 BLANCO TEQUILA,LBD.0175977,ACTIVE
612,818 REPOSADO TEQUILA,LBD.0175974,ACTIVE
613,818 TEQUILA REPOSADO,LBD.0237741,ACTIVE
614,87,LBD.0194755,ACTIVE
615,892 SUP-PORTER,LBD.0156278,ACTIVE
616,896 5 YEAR GOLD RUM,LBD.0116334,ACTIVE
617,896 8YRS GOLD RUM,LBD.0117518,ACTIVE
618,8S ARE WILD,LBD.0206245,ACTIVE
619,8S ARE WILD (DIAMONDS),LBD.0213115,ACTIVE
620,8S ARE WILD (HEARTS),LBD.0209076,ACTIVE
621,9 DI DANTE - PARADISO ROSE VERMOUTH,LBD.0216266,ACTIVE
622,9 DI DANTE INFERNO ROSSO VERMOUTH,LBD.0198597,ACTIVE
623,9 DI DANTE PURGATORIO EXTRA DRY VERMOUTH,LBD.0198600,ACTIVE
624,9 LINDEN PINOT GRIS,LBD.0222327,ACTIVE
625,90 + CELLARS LOT 109 CABERNET SAUVIGNON,LBD.0232161,ACTIVE
626,90 + CELLARS LOT 179 PINOT NOIR CALIFORNIA,LBD.0157428,ACTIVE
627,90 + CELLARS LOT 235 CABERNET SAUVIGNON,LBD.0232638,ACTIVE
628,90+ CELLARS CABERNET SAUVIGNON MENDOZA ARGENTINA,LBD.0141225,ACTIVE
629,90+ CELLARS LOT 126 LOIRE VALLEY FRANCE,LBD.0115963,ACTIVE
630,90+ CELLARS LOT 130 RUSSIAN RIVER VALLEY CHARDONNAY,LBD.0123084,ACTIVE
631,90+ CELLARS LOT 132 COTES DE PROVENCE ROSE,LBD.0123041,ACTIVE
632,90+ CELLARS LOT 137 PINOT NOIR WILLAMETTE VALLEY OREGON,LBD.0129736,ACTIVE
633,90+ CELLARS LOT 140 BAROLO SERRALUNGA COLLE,LBD.0138981,ACTIVE
634,90+ CELLARS LOT 170 MUSCADET SEVRE AT MAINE,LBD.0155196,ACTIVE
635,90+ CELLARS LOT 172 LAMBRUSCO,LBD.0160028,ACTIVE
636,90+ CELLARS LOT 181 BARBARESCO,LBD.0161819,ACTIVE
637,90+ CELLARS LOT 191 MALBEC,LBD.0171159,ACTIVE
638,90+ CELLARS LOT 200 CABERNET SAUVIGNON,LBD.0181657,ACTIVE
639,90+ CELLARS LOT 215 ORANGE ABRUZZO ITALY,LBD.0197918,ACTIVE
640,90+ CELLARS LOT 217 CHABLIS,LBD.0204017,ACTIVE
641,90+ CELLARS LOT 219 PICPOUL DE PINET,LBD.0204382,ACTIVE
642,90+ CELLARS LOT 223 STAGS LEAP CABERNET SAUVIGNON,LBD.0208706,ACTIVE
643,90+ CELLARS LOT 224 NAPA VALLEY CABERNET SAUVIGNON,LBD.0208707,ACTIVE
644,90+ CELLARS LOT 233 GEWURZTRAMINER,LBD.0230956,ACTIVE
645,90+ CELLARS MALBEC MENDOZA ARGENTINA,LBD.0141226,ACTIVE
646,"90+ CELLARS SAUVIGNON BLANC MALBOROUGH, NEW ZEALAND",LBD.0141224,ACTIVE
647,90+CELLARS LOT 113 BIG RED BLEND LODI CA,LBD.0111089,ACTIVE
648,90+CELLARS LOT 132 PROVENCE ROSE,LBD.0177889,ACTIVE
649,90+CELLARS LOT 134 MOSCATO D'ASTI DOCG ITLALY 5.5%,LBD.0128404,ACTIVE
650,90+CELLARS LOT 139 BAROLO BUSSIA COLLECTOR,LBD.0138980,ACTIVE
651,90+CELLARS LOT 144 CHIANTI RESERVA,LBD.0138984,ACTIVE
652,90+CELLARS LOT 152 CHARDONNAY CA,LBD.0144438,ACTIVE
653,90+CELLARS LOT 160 BOURGOGNE,LBD.0148819,ACTIVE
654,90+CELLARS LOT 161 BORDEAUX,LBD.0148820,ACTIVE
655,90+CELLARS LOT 162 COTES DU RHONE,LBD.0148821,ACTIVE
656,90+CELLARS LOT 164 PINOT NOIR SEBASTOPOL RIDGE,LBD.0222418,ACTIVE
657,90+CELLARS LOT 166 SAUVIGNON BLANC CALIFORNIA,LBD.0153787,ACTIVE
658,90+CELLARS LOT 171 POUILLY FUME,LBD.0192496,ACTIVE
659,90+CELLARS LOT 174 ALBARINO RIAS BAIXAS,LBD.0156858,ACTIVE
660,90+CELLARS LOT 175 RIOJA,LBD.0175785,ACTIVE
661,90+CELLARS LOT 180 ZINFANDEL,LBD.0169028,ACTIVE
662,90+CELLARS LOT 188 MONTEPULCIANO,LBD.0169029,ACTIVE
663,90+CELLARS LOT 193 EOLA AMITY HILLS,LBD.0225927,ACTIVE
664,90+CELLARS LOT 196 SANCERRE ROSE,LBD.0175786,ACTIVE
665,90+CELLARS LOT 197 PROSECCO ROSE,LBD.0175787,ACTIVE
666,90+CELLARS LOT 2 SAUVGINON BLANC MARLBOROUGH,LBD.0072744,ACTIVE
667,90+CELLARS LOT 202 HAUT-MEDOC,LBD.0180206,ACTIVE
668,90+CELLARS LOT 204 PINOT NOIR,LBD.0221914,ACTIVE
669,90+CELLARS LOT 205 VINHO VERDE DOC PORTUGAL,LBD.0191635,ACTIVE
670,90+CELLARS LOT 208 VOUVRAY CHENIN BLANC,LBD.0192498,ACTIVE
671,90+CELLARS LOT 209 BOURGUEIL CABERNET FRANC,LBD.0192499,ACTIVE
672,90+CELLARS LOT 21 FRENCH FUSION LANGUEDOC FRANCE,LBD.0080339,ACTIVE
673,90+CELLARS LOT 210 PASO ROBLES CABERNET SAUVIGNON,LBD.0193164,ACTIVE
674,90+CELLARS LOT 212 LIMESTONE COAST SHIRAZ,LBD.0199815,ACTIVE
675,90+CELLARS LOT 213 SAUVIGNON BLANC 1GP VAL DE LOIRE,LBD.0192501,ACTIVE
676,90+CELLARS LOT 218 BEAUJOLAIS VILLAGES,LBD.0204018,ACTIVE
677,90+CELLARS LOT 222 BORDEAUX BLANC,LBD.0205217,ACTIVE
678,90+CELLARS LOT 225 CABERNET SAUVIGNON,LBD.0213049,ACTIVE
679,90+CELLARS LOT 226 CHINON CABERNET FRANC,LBD.0213050,ACTIVE
680,90+CELLARS LOT 227 PINOT NOIR,LBD.0217204,ACTIVE
681,90+CELLARS LOT 228 CREMANT D`ALSACE,LBD.0217751,ACTIVE
682,90+CELLARS LOT 23 MALBEC MENDOZA ARGENTINA,LBD.0081133,ACTIVE
683,90+CELLARS LOT 231 CHARDONNAY,LBD.0225928,ACTIVE
684,90+CELLARS LOT 232 CABERNET SAUVIGNON,LBD.0224748,ACTIVE
685,90+CELLARS LOT 234 CABERNET SAUVIGNON,LBD.0231734,ACTIVE
686,90+CELLARS LOT 236 PECORINO,LBD.0236938,ACTIVE
687,90+CELLARS LOT 237 PINOT GRIS,LBD.0235499,ACTIVE
688,90+CELLARS LOT 238 ROSE OF PINOT NOIR,LBD.0235500,ACTIVE
689,90+CELLARS LOT 242 CABERNET SAUVIGNON,LBD.0237876,ACTIVE
690,90+CELLARS LOT 243 CABERNET FRANC,LBD.0237877,ACTIVE
691,90+CELLARS LOT 26 BAROLO DOCG,LBD.0080755,ACTIVE
692,90+CELLARS LOT 27 BARBERA D'ALBA SUPERIORE,LBD.0080756,ACTIVE
693,90+CELLARS LOT 33 LANGUEDOC ROSE,LBD.0083429,ACTIVE
694,90+CELLARS LOT 42 PINOT GRIGIO TRENTINO ITALY,LBD.0085515,ACTIVE
695,90+CELLARS LOT 50 PROSECCO ITALY,LBD.0086811,ACTIVE
696,90+CELLARS LOT 60 LANGHE ROSSO,LBD.0138500,ACTIVE
697,90+CELLARS LOT 66 MOSEL GERMANY,LBD.0090838,ACTIVE
698,90+CELLARS LOT 75 PINOT NOIR RUSSIAN RIVER CA,LBD.0094059,ACTIVE
699,90+CELLARS LOT 90 ROSSO TOSCANA,LBD.0222417,ACTIVE
700,90+CELLARS LOT 92 MERLOT MENDOCINO CA,LBD.0101605,ACTIVE
701,90+CELLARS LOT 94 CABERNET RUTHERFORD CA,LBD.0101829,ACTIVE
702,95,LBD.0211543,ACTIVE
703,96 POINTS CABERNET SAUVIGNON LODI 2017,LBD.0181119,ACTIVE
704,99 APPLE WHISKY,LBD.0127046,ACTIVE
705,99 APPLES,LBD.0026411,ACTIVE
706,99 BANANAS LIQUEUR-FLVD FRUIT,LBD.0017169,ACTIVE
707,99 BLACKBERRIES,LBD.0179974,ACTIVE
708,99 BLACKCHERRIES,LBD.0049705,ACTIVE
